DATA_REF_SYNTAX,MODEL_ID,RCM_VERSION_ID,FREQUENCY,VAR_NAME,VERSION_NO,HANDLE,GWLs,SUBPANEL
CORDEX.output.EUR-11.KNMI.ICHEC-EC-EARTH.rcp85.r12i1p1,KNMI-RACMO22E,v1,day,sfcWind,version_no,a2f8d3df-4678-41ee-a207-5416bac95801,1.5,2,4,NEU,WCE,MED
CORDEX.output.EUR-11.MPI-CSC.MPI-M-MPI-ESM-LR.rcp85.r2i1p1,MPI-CSC-REMO2009,v1,day,sfcWind,version_no,a59f2682-c08d-405c-bf90-31ab9264e06f,1.5,2,4,NEU,WCE,MED
CORDEX.output.EUR-11.SMHI.CNRM-CERFACS-CNRM-CM5.rcp85.r1i1p1,SMHI-RCA4,v1,day,sfcWind,version_no,0969be2d-44ac-450e-9f20-fc0653b5e1dd,1.5,2,4,NEU,WCE,MED
CORDEX.output.EUR-11.KNMI.ICHEC-EC-EARTH.rcp85.r1i1p1,KNMI-RACMO22E,v1,day,sfcWind,version_no,365b0dbd-e406-4d18-aca5-0d6f7df45ca1,1.5,2,4,NEU,WCE,MED
CORDEX.output.EUR-11.IPSL.NCC-NorESM1-M.rcp85.r1i1p1,IPSL-WRF381P,v1,day,sfcWind,version_no,hdl:21.14103/20aaaa71-386f-4d87-84a4-721876ad57d0,1.5,2,none,NEU,WCE,MED
CORDEX.output.EUR-11.GERICS.MPI-M-MPI-ESM-LR.rcp85.r3i1p1,GERICS-REMO2015,v1,day,sfcWind,version_no,hdl:21.14103/64b6769e-7e97-4fc0-b744-de9b0b41bced,1.5,2,4,NEU,WCE,MED
CORDEX.output.EUR-11.MOHC.MPI-M-MPI-ESM-LR.rcp85.r1i1p1,MOHC-HadREM3-GA7-05,v1,day,sfcWind,version_no,hdl:21.14103/41da2aed-129d-45ad-af89-84e286c5108e,1.5,2,4,NEU,WCE,MED
CORDEX.output.EUR-11.CLMcom-ETH.ICHEC-EC-EARTH.rcp85.r12i1p1,CLMcom-ETH-COSMO-crCLIM-v1-1,v1,day,sfcWind,version_no,201bab46-01ef-11ea-a6b9-d094663067f9,1.5,2,4,NEU,WCE,MED
CORDEX.output.EUR-11.DMI.CNRM-CERFACS-CNRM-CM5.rcp85.r1i1p1,DMI-HIRHAM5,v2,day,sfcWind,version_no,28ab83fc-25a0-11e9-bc75-a308f7e799fb,1.5,2,4,NEU,WCE,MED
CORDEX.output.EUR-11.SMHI.ICHEC-EC-EARTH.rcp85.r12i1p1,SMHI-RCA4,v1,day,sfcWind,version_no,d47fbcb4-5421-4637-8652-a8092243ab39,1.5,2,4,NEU,WCE,MED
CORDEX.output.EUR-11.CLMcom.MOHC-HadGEM2-ES.rcp85.r1i1p1,CLMcom-CCLM4-8-17,v1,day,sfcWind,version_no,da3e6bfb-970d-40ed-b4ad-865bd67fa20b,1.5,2,4,NEU,WCE,MED
CORDEX.output.EUR-11.SMHI.MPI-M-MPI-ESM-LR.rcp85.r1i1p1,SMHI-RCA4,v1a,day,sfcWind,version_no,e51b4b93-ff19-4a2d-b057-32f8bc4ca911,1.5,2,4,NEU,WCE,MED
CORDEX.output.EUR-11.SMHI.IPSL-IPSL-CM5A-MR.rcp85.r1i1p1,SMHI-RCA4,v1,day,sfcWind,version_no,85c9aafb-882d-4262-9449-ee591d9b07ed,1.5,2,4,NEU,WCE,MED
CORDEX.output.EUR-11.CLMcom.CCCma-CanESM2.rcp85.r1i1p1,CLMcom-CCLM4-8-17,v1,day,sfcWind,version_no,b7723186-f80a-11e7-8eca-63b832a5e723,1.5,2,4,NEU,WCE,MED
CORDEX.output.EUR-11.SMHI.NCC-NorESM1-M.rcp85.r1i1p1,SMHI-RCA4,v1,day,sfcWind,version_no,8d6e8e9b-f327-4b9c-b2ee-8c83b24e6e1a,1.5,2,none,NEU,WCE,MED
CORDEX.output.EUR-11.UHOH.ICHEC-EC-EARTH.rcp85.r12i1p1,UHOH-WRF361H,v1,day,sfcWind,version_no,eac5ea8c-ebdb-498d-866c-2b3c18bc4abe,1.5,2,4,NEU,WCE,MED
CORDEX.output.EUR-11.CNRM.NCC-NorESM1-M.rcp85.r1i1p1,CNRM-ALADIN63,v1,day,sfcWind,version_no,hdl:21.14103/a932b31b-792c-41ce-8c2a-92b943e9795e,1.5,2,none,NEU,WCE,MED
CORDEX.output.EUR-11.GERICS.MIROC-MIROC5.rcp85.r1i1p1,GERICS-REMO2015,v1,day,sfcWind,version_no,933b3c4d-a94b-48d5-aa14-22be375a58ff,1.5,2,none,NEU,WCE,MED
CORDEX.output.EUR-11.CLMcom.MPI-M-MPI-ESM-LR.rcp85.r1i1p1,CLMcom-CCLM4-8-17,v1,day,sfcWind,version_no,8613900c-9fb4-41a3-874b-1b72cac8dc55,1.5,2,4,NEU,WCE,MED
CORDEX.output.EUR-11.CLMcom.CNRM-CERFACS-CNRM-CM5.rcp85.r1i1p1,CLMcom-CCLM4-8-17,v1,day,sfcWind,version_no,57561fb2-f98f-48b6-86e0-5b654e4756ac,1.5,2,4,NEU,WCE,MED
CORDEX.output.EUR-11.SMHI.ICHEC-EC-EARTH.rcp85.r3i1p1,SMHI-RCA4,v1,day,sfcWind,version_no,c9aff3d4-9622-4540-a5a7-85bb55d25318,1.5,2,4,NEU,WCE,MED
CORDEX.output.EUR-11.MPI-CSC.MPI-M-MPI-ESM-LR.rcp85.r1i1p1,MPI-CSC-REMO2009,v1,day,sfcWind,version_no,ba388e3f-cfff-4037-87fe-82a7ea2b4ba0,1.5,2,4,NEU,WCE,MED
CORDEX.output.EUR-11.CLMcom-ETH.NCC-NorESM1-M.rcp85.r1i1p1,CLMcom-ETH-COSMO-crCLIM-v1-1,v1,day,sfcWind,version_no,70920b00-fbab-11e9-8b05-44a84210b938,1.5,2,none,NEU,WCE,MED
CORDEX.output.EUR-11.MOHC.ICHEC-EC-EARTH.rcp85.r12i1p1,MOHC-HadREM3-GA7-05,v1,day,sfcWind,version_no,hdl:21.14103/b2384856-81fe-4b22-992a-50265578a0fb,1.5,2,4,NEU,WCE,MED
CORDEX.output.EUR-11.UHOH.MPI-M-MPI-ESM-LR.rcp85.r1i1p1,UHOH-WRF361H,v1,day,sfcWind,version_no,48c0fa58-1d28-4398-a8c7-e39b6fe93e3e,1.5,2,4,NEU,WCE,MED
CORDEX.output.EUR-11.MOHC.NCC-NorESM1-M.rcp85.r1i1p1,MOHC-HadREM3-GA7-05,v1,day,sfcWind,version_no,hdl:21.14103/cd85e3d4-3cc4-4822-a1e3-a7dc9fdc8160,1.5,2,none,NEU,WCE,MED
CORDEX.output.EUR-11.CLMcom.MIROC-MIROC5.rcp85.r1i1p1,CLMcom-CCLM4-8-17,v1,day,sfcWind,version_no,db56e284-e083-11e7-b22c-81c28a935756,1.5,2,none,NEU,WCE,MED
CORDEX.output.EUR-11.KNMI.CNRM-CERFACS-CNRM-CM5.rcp85.r1i1p1,KNMI-RACMO22E,v2,day,sfcWind,version_no,4ea40987-90ee-4834-9353-1c892044549b,1.5,2,4,NEU,WCE,MED
CORDEX.output.EUR-11.KNMI.MOHC-HadGEM2-ES.rcp85.r1i1p1,KNMI-RACMO22E,v2,day,sfcWind,version_no,424ce0f9-654c-469c-a83d-cee3157f067f,1.5,2,4,NEU,WCE,MED
CORDEX.output.EUR-11.ICTP.MPI-M-MPI-ESM-LR.rcp85.r1i1p1,ICTP-RegCM4-6,v1,day,sfcWind,version_no,4900ccca-b3ee-11e9-a3c6-0894ef4f73c2,1.5,2,4,NEU,WCE,MED
CORDEX.output.EUR-11.GERICS.MOHC-HadGEM2-ES.rcp85.r1i1p1,GERICS-REMO2015,v1,day,sfcWind,version_no,1d0a6137-c950-48f4-b89a-16a6ef6ff2f5,1.5,2,4,NEU,WCE,MED
CORDEX.output.EUR-11.GERICS.CCCma-CanESM2.rcp85.r1i1p1,GERICS-REMO2015,v1,day,sfcWind,version_no,8cec8808-e4f2-47e6-9cae-a6450c47b202,1.5,2,4,NEU,WCE,MED
CORDEX.output.EUR-11.SMHI.MPI-M-MPI-ESM-LR.rcp85.r3i1p1,SMHI-RCA4,v1,day,sfcWind,version_no,289ea851-ac6f-47b5-a6d3-eeeeaa5ae2f1,1.5,2,4,NEU,WCE,MED
CORDEX.output.EUR-11.KNMI.NCC-NorESM1-M.rcp85.r1i1p1,KNMI-RACMO22E,v1,day,sfcWind,version_no,d80bda4d-8705-4e84-931c-c5ead62238c1,1.5,2,none,NEU,WCE,MED
CORDEX.output.EUR-11.CNRM.MOHC-HadGEM2-ES.rcp85.r1i1p1,CNRM-ALADIN63,v1,day,sfcWind,version_no,hdl:21.14103/b11d84ab-37fc-421e-a367-cd2b6a77911d,1.5,2,4,NEU,WCE,MED
CORDEX.output.EUR-11.ICTP.ICHEC-EC-EARTH.rcp85.r12i1p1,ICTP-RegCM4-6,v1,day,sfcWind,version_no,7fd0e830-fe6f-11ea-a37c-0894ef4f73da,1.5,2,4,NEU,WCE,MED
